NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1452,4,30,18,15.73925
1452,4,31,11,16.15542
1452,4,32,12,18.2356
1452,4,33,14,18.49495
1452,4,34,11,16.15657
1452,4,35,11,16.12491
1452,4,36,18,15.45965
1452,4,37,10,15.93126
1452,4,38,12,16.58576
1452,4,39,11,16.01427
1452,4,40,10,15.66087
1452,4,41,11,16.11845
1452,4,42,18,15.24728
1452,4,43,10,15.51139
1452,4,44,10,15.51389
1452,4,45,14,17.02327
1452,4,46,10,15.74786
1452,4,47,10,15.79202
1452,4,48,11,16.76119
1452,4,49,10,15.53391
1452,4,50,11,18.48916
1452,4,51,12,16.46512
1452,4,52,10,15.40574
1452,4,53,10,15.42113
1452,4,54,10,15.50251
1452,4,55,10,15.62289
1452,4,56,10,15.56372
1452,4,57,11,16.22034
1452,4,58,10,15.35012
1452,4,59,10,15.41443
1452,4,60,13,16.83897
1386,0,1,10,15.36486
1386,0,2,10,15.37117
1386,0,3,10,15.95401
1386,0,4,10,15.99465
1386,0,5,10,15.39135
1386,0,6,12,16.41855
1386,0,7,11,16.75909
1386,0,8,10,15.36179
1386,0,9,14,16.63023
1386,0,10,12,16.47313
1386,0,11,28,42.96669
1386,0,12,10,15.51656
1386,0,13,10,15.50566
1386,0,14,10,15.65661
1386,0,15,12,16.46676
1386,0,16,22,42.28399
1386,0,17,10,15.44567
1386,0,18,18,15.75227
1386,0,19,11,17.13523
1386,0,20,10,15.6019
1386,0,21,12,16.64984
1386,0,22,1,3.402823E+38
1386,0,23,10,15.50174
1386,0,24,13,16.73598
1386,0,25,12,17.21261
1386,0,26,12,17.36937
1386,0,27,18,15.29244
1386,0,28,12,18.83834
1386,0,29,12,16.88054
1386,0,30,18,17.38408
1386,0,31,12,16.5781
1386,0,32,12,16.74264
1386,0,33,18,18.95285
1386,0,34,12,17.26252
1386,0,35,11,16.26504
1386,0,36,12,16.7259
1386,0,37,10,15.64753
1386,0,38,13,17.82174
1386,0,39,18,16.4888
1386,0,40,12,17.25933
1386,0,41,10,15.71323
1386,0,42,11,16.102
1386,0,43,10,15.53131
1386,0,44,10,15.66931
1386,0,45,11,16.1269
1386,0,46,10,15.87195
1386,0,47,10,15.84283
1386,0,48,12,16.50145
1386,0,49,10,15.46478
1386,0,50,10,15.46157
1386,0,51,18,15.6518
1386,0,52,10,15.64561
1386,0,53,11,17.11245
1386,0,54,11,17.24958
1386,0,55,10,15.63411
1386,0,56,10,15.41273
1386,0,57,11,16.30425
1386,0,58,10,15.32058
1386,0,59,10,15.51031
1386,0,60,12,16.35683
1386,1,1,10,15.64332
1386,1,2,10,15.36507
1386,1,3,10,15.66326
1386,1,4,10,15.72092
1386,1,5,10,15.76379
1386,1,6,11,16.69962
1386,1,7,11,16.70213
1386,1,8,11,17.11625
1386,1,9,10,15.44762
1386,1,10,12,16.37796
1386,1,11,10,15.56219
1386,1,12,12,16.72054
1386,1,13,12,16.37632
1386,1,14,10,15.57642
1386,1,15,10,15.47633
1386,1,16,12,16.35855
1386,1,17,10,15.45154
